Body Type,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,CarbonEmission,Sex_female,Sex_male,Airfryer,Grill,Microwave,Oven,Stove,Glass,Metal,Paper,Plastic
2.0,3.0,2.0,2.0,0.0,0.0,1.0,118,0.0,57,0.0,3,14,45,13,0.0,1476,0,1,1,1,0,0,1,1,1,0,1
3.0,0.0,3.0,0.0,1.0,0.0,1.0,240,0.0,1077,0.0,2,4,41,3,0.0,1083,0,1,1,1,1,1,0,1,1,1,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,217,3.0,88,1.0,1,3,28,15,2.0,2098,0,1,0,0,1,1,1,0,0,1,1
0.0,0.0,3.0,1.0,0.0,0.0,0.0,274,3.0,26,0.0,3,20,49,2,0.0,2375,0,1,1,1,1,0,1,1,1,1,0
2.0,1.0,2.0,0.0,0.0,0.0,1.0,100,3.0,4,1.0,7,14,31,8,1.0,3153,0,1,1,1,1,1,1,0,0,0,0
0.0,3.0,0.0,3.0,2.0,4.0,0.0,107,1.0,599,0.0,3,23,14,9,2.0,1534,0,1,1,1,1,0,1,0,1,0,0
3.0,1.0,3.0,2.0,1.0,0.0,0.0,263,1.0,1560,3.0,5,10,34,6,2.0,2230,1,1,0,0,0,1,1,0,1,0,0
0.0,1.0,1.0,0.0,2.0,5.0,0.0,188,1.0,8667,0.0,4,24,38,16,0.0,2890,1,1,1,1,0,1,1,0,0,0,0
0.0,3.0,3.0,2.0,0.0,0.0,2.0,280,2.0,44,1.0,5,20,35,12,0.0,2348,0,1,1,1,1,0,1,0,0,1,1
1.0,0.0,0.0,0.0,0.0,0.0,1.0,59,3.0,50,2.0,1,16,12,18,2.0,1511,1,1,0,0,1,0,0,1,1,1,1
2.0,0.0,3.0,1.0,1.0,0.0,2.0,152,3.0,1155,0.0,1,0,42,13,2.0,2937,0,1,0,0,0,0,1,0,0,1,1
3.0,3.0,2.0,2.0,1.0,0.0,0.0,241,2.0,1927,1.0,5,15,18,15,1.0,2464,0,1,1,1,1,0,1,1,1,1,0
3.0,1.0,1.0,2.0,1.0,0.0,1.0,215,2.0,1225,3.0,2,19,5,12,2.0,2183,0,1,0,0,0,1,0,0,1,0,1
1.0,0.0,2.0,3.0,0.0,0.0,1.0,88,3.0,97,1.0,6,4,11,24,2.0,2259,1,1,0,0,0,0,1,0,1,1,0
1.0,3.0,2.0,3.0,1.0,0.0,0.0,90,3.0,774,0.0,5,13,7,17,1.0,2269,0,1,1,1,1,0,1,1,1,1,0
1.0,3.0,3.0,0.0,2.0,5.0,0.0,170,1.0,7684,3.0,5,24,30,19,0.0,3747,0,1,1,1,0,0,1,0,1,1,1
1.0,2.0,2.0,0.0,0.0,0.0,0.0,113,2.0,30,2.0,7,18,43,19,0.0,2167,0,1,0,0,0,0,0,0,1,1,0
2.0,3.0,2.0,1.0,0.0,0.0,2.0,200,1.0,27,3.0,3,4,23,19,0.0,1829,0,1,1,1,1,1,0,1,1,1,0
2.0,1.0,1.0,2.0,2.0,4.0,0.0,81,2.0,5781,3.0,6,12,30,20,0.0,4933,0,1,0,0,0,1,0,1,1,0,0
1.0,2.0,1.0,2.0,2.0,1.0,2.0,174,2.0,7427,3.0,4,8,48,22,2.0,2369,1,1,0,0,0,1,1,1,1,0,1
1.0,3.0,2.0,3.0,2.0,5.0,1.0,229,3.0,3436,3.0,6,4,48,1,2.0,4040,1,1,1,1,0,1,1,0,1,1,0
2.0,0.0,2.0,2.0,1.0,0.0,0.0,253,3.0,1197,1.0,3,13,43,21,1.0,2794,1,1,1,1,0,0,1,0,1,0,0
3.0,1.0,3.0,1.0,2.0,2.0,1.0,54,0.0,6130,3.0,7,20,10,3,1.0,2617,1,1,1,1,1,0,0,1,1,0,1
1.0,1.0,1.0,2.0,1.0,0.0,2.0,135,0.0,952,3.0,5,13,35,14,1.0,1948,0,1,0,0,0,1,1,0,1,0,1
2.0,1.0,0.0,0.0,2.0,1.0,2.0,118,2.0,5351,1.0,2,9,1,17,1.0,1374,0,1,1,1,0,1,0,1,1,0,1
0.0,0.0,3.0,2.0,1.0,0.0,0.0,202,2.0,233,2.0,1,21,14,8,2.0,1438,1,1,1,1,1,0,0,0,0,0,0
2.0,0.0,1.0,0.0,1.0,0.0,0.0,276,1.0,1960,2.0,5,19,47,8,0.0,1877,1,1,1,1,1,1,0,0,1,0,1
2.0,2.0,2.0,2.0,1.0,0.0,2.0,172,2.0,465,2.0,4,21,21,22,1.0,2262,1,1,1,1,1,1,1,1,1,0,0
2.0,1.0,1.0,3.0,0.0,0.0,0.0,290,1.0,23,0.0,7,8,5,10,0.0,1250,0,1,0,0,1,1,1,1,1,1,1
0.0,2.0,3.0,0.0,2.0,2.0,0.0,199,3.0,8052,0.0,7,15,49,8,1.0,3589,0,1,1,1,1,0,0,0,0,1,1
3.0,0.0,0.0,2.0,1.0,0.0,0.0,240,2.0,1934,0.0,4,9,36,11,0.0,2053,1,1,1,1,0,0,1,1,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,193,2.0,61,3.0,3,10,38,3,0.0,1630,1,1,1,1,1,1,1,1,0,0,0
1.0,3.0,0.0,1.0,2.0,5.0,2.0,62,2.0,8304,2.0,6,3,35,24,2.0,4464,0,1,1,1,0,1,0,1,1,0,0
2.0,1.0,2.0,0.0,1.0,0.0,2.0,172,2.0,1529,1.0,2,7,42,6,2.0,2449,0,1,0,0,1,0,1,0,0,0,0
1.0,3.0,1.0,1.0,1.0,0.0,0.0,188,2.0,1878,0.0,7,24,36,24,2.0,2107,1,1,1,1,1,1,1,0,1,0,1
3.0,0.0,0.0,0.0,1.0,0.0,0.0,283,1.0,438,1.0,4,5,3,2,1.0,699,1,1,1,1,0,1,0,0,1,1,1
2.0,1.0,3.0,0.0,2.0,1.0,1.0,204,1.0,9872,0.0,7,5,1,23,2.0,1052,0,1,1,1,0,1,0,1,0,1,0
2.0,0.0,2.0,0.0,2.0,5.0,1.0,254,3.0,6741,2.0,4,2,45,18,2.0,5005,0,1,1,1,0,1,1,0,1,1,0
3.0,3.0,0.0,2.0,2.0,4.0,1.0,257,0.0,1568,1.0,6,8,24,24,2.0,2450,1,1,1,1,1,0,0,0,0,1,1
2.0,0.0,2.0,2.0,1.0,0.0,2.0,178,0.0,866,1.0,6,11,32,20,1.0,1539,1,1,1,1,0,0,0,1,1,0,1
2.0,1.0,0.0,3.0,2.0,5.0,0.0,150,2.0,4240,0.0,5,22,44,20,2.0,3831,0,1,1,1,1,0,1,0,0,0,0
3.0,0.0,2.0,0.0,0.0,0.0,2.0,104,3.0,24,3.0,2,20,29,8,1.0,2556,1,1,1,1,0,1,1,1,1,0,0
3.0,1.0,2.0,3.0,1.0,0.0,1.0,92,1.0,1550,3.0,5,20,32,20,1.0,2317,1,1,1,1,0,1,0,0,1,1,0
0.0,1.0,3.0,2.0,2.0,2.0,0.0,70,0.0,3477,2.0,5,4,30,0,2.0,1681,0,1,0,0,0,1,0,1,0,1,1
3.0,2.0,1.0,0.0,2.0,3.0,1.0,295,0.0,3514,2.0,4,15,31,12,2.0,2542,1,1,1,1,1,0,0,1,0,1,0
2.0,2.0,2.0,2.0,1.0,0.0,0.0,51,2.0,1601,2.0,4,19,2,23,0.0,2207,0,1,0,0,1,0,1,0,0,0,0
2.0,3.0,1.0,2.0,0.0,0.0,2.0,116,1.0,86,0.0,6,12,43,14,1.0,1605,1,1,1,1,1,0,1,0,1,1,1
2.0,1.0,1.0,2.0,2.0,2.0,0.0,242,2.0,9258,3.0,7,22,44,20,1.0,4270,1,1,1,1,1,1,1,1,0,1,1
2.0,2.0,3.0,2.0,1.0,0.0,2.0,83,1.0,1328,2.0,7,19,4,7,2.0,1901,1,1,0,0,1,1,1,1,0,0,0
0.0,1.0,2.0,1.0,0.0,0.0,2.0,240,2.0,92,0.0,2,5,21,23,0.0,1875,0,1,0,0,0,1,0,1,0,0,0
2.0,3.0,2.0,2.0,0.0,0.0,2.0,127,0.0,30,2.0,3,24,2,9,0.0,1234,0,1,0,0,1,1,0,0,1,0,0
2.0,2.0,1.0,2.0,2.0,3.0,0.0,128,0.0,2537,3.0,3,8,10,21,1.0,2029,0,1,1,1,1,0,0,0,1,0,1
1.0,3.0,3.0,1.0,0.0,0.0,1.0,71,2.0,87,2.0,2,2,17,23,2.0,1555,1,1,0,0,0,1,0,1,0,1,0
1.0,0.0,2.0,1.0,0.0,0.0,1.0,277,1.0,20,3.0,3,16,38,13,1.0,1794,0,1,1,1,1,0,1,1,1,0,0
1.0,2.0,3.0,2.0,1.0,0.0,2.0,256,0.0,448,2.0,3,24,23,6,1.0,1767,0,1,1,1,1,0,0,0,0,0,0
0.0,1.0,2.0,2.0,1.0,0.0,1.0,136,2.0,668,0.0,5,8,38,0,0.0,1474,1,1,1,1,0,0,1,1,1,1,0
3.0,2.0,3.0,0.0,0.0,0.0,2.0,206,3.0,16,0.0,4,15,24,11,0.0,2109,1,1,0,0,0,0,0,0,1,1,1
1.0,3.0,1.0,1.0,2.0,3.0,2.0,288,0.0,7878,0.0,3,7,28,15,0.0,3180,1,1,0,0,1,0,0,0,1,0,0
1.0,0.0,0.0,3.0,2.0,1.0,1.0,281,1.0,7510,1.0,1,14,5,21,0.0,1024,1,1,1,1,0,1,0,1,0,1,0
3.0,3.0,1.0,1.0,2.0,2.0,1.0,243,2.0,9513,1.0,4,16,2,22,0.0,3953,0,1,0,0,1,0,1,0,1,1,0
0.0,3.0,3.0,3.0,0.0,0.0,1.0,77,3.0,15,3.0,1,22,10,20,0.0,2306,0,1,1,1,1,1,1,0,0,1,1
1.0,0.0,0.0,1.0,1.0,0.0,2.0,162,2.0,593,2.0,7,9,25,12,1.0,2176,1,1,1,1,1,1,1,1,0,1,0
0.0,3.0,0.0,2.0,1.0,0.0,2.0,298,0.0,146,3.0,7,17,22,9,0.0,2114,0,1,1,1,0,1,1,1,0,1,1
1.0,3.0,2.0,1.0,0.0,0.0,2.0,276,3.0,76,1.0,4,19,30,14,1.0,2940,0,1,1,1,1,1,0,1,1,0,1
3.0,1.0,2.0,0.0,2.0,2.0,2.0,86,1.0,7191,2.0,1,15,17,2,0.0,2479,0,1,0,0,0,1,0,1,1,0,1
2.0,3.0,2.0,1.0,0.0,0.0,1.0,76,2.0,74,1.0,5,5,35,12,1.0,2164,0,1,0,0,1,0,1,0,1,1,1
3.0,2.0,1.0,3.0,2.0,2.0,1.0,94,2.0,6425,3.0,4,10,4,10,2.0,3586,0,1,0,0,0,1,1,1,1,1,0
1.0,0.0,1.0,1.0,2.0,4.0,0.0,214,2.0,4684,3.0,7,9,44,13,0.0,3600,1,1,0,0,0,1,1,1,1,1,0
2.0,0.0,1.0,2.0,2.0,3.0,2.0,263,1.0,2217,2.0,5,3,13,12,2.0,1914,1,1,0,0,1,1,0,0,1,1,1
3.0,0.0,2.0,3.0,2.0,5.0,0.0,62,0.0,8713,3.0,4,3,28,11,0.0,4887,0,1,1,1,1,0,1,1,0,0,0
1.0,3.0,2.0,2.0,1.0,0.0,0.0,77,0.0,614,1.0,7,1,17,16,2.0,1110,1,1,0,0,1,1,0,1,0,1,1
3.0,1.0,0.0,1.0,2.0,2.0,0.0,101,0.0,2703,1.0,1,22,16,24,0.0,1575,0,1,0,0,1,0,1,0,0,1,0
0.0,2.0,3.0,0.0,2.0,3.0,1.0,168,2.0,7491,2.0,2,17,50,3,2.0,3312,1,1,1,1,0,0,1,1,1,0,0
3.0,3.0,0.0,0.0,2.0,5.0,0.0,291,1.0,5944,2.0,2,9,32,14,1.0,3367,0,1,0,0,0,1,1,1,0,1,1
0.0,2.0,3.0,2.0,0.0,0.0,0.0,97,3.0,17,1.0,5,15,5,24,0.0,1999,1,1,0,0,1,1,1,1,0,0,1
0.0,1.0,3.0,1.0,2.0,1.0,1.0,122,2.0,1824,3.0,1,21,42,12,2.0,1651,1,1,1,1,1,0,0,1,0,1,1
2.0,2.0,3.0,3.0,1.0,0.0,1.0,130,1.0,580,2.0,3,8,37,17,2.0,2325,0,1,1,1,1,0,1,0,1,0,0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,100,3.0,60,0.0,3,15,20,22,2.0,2106,0,1,1,1,1,0,0,1,1,1,0
2.0,3.0,1.0,1.0,0.0,0.0,1.0,172,0.0,87,1.0,2,6,32,3,2.0,1341,0,1,1,1,0,1,0,1,0,1,1
3.0,1.0,3.0,0.0,2.0,4.0,1.0,255,1.0,7874,3.0,3,1,3,5,2.0,4663,0,1,0,0,0,0,1,1,1,0,1
0.0,2.0,3.0,0.0,1.0,0.0,0.0,263,0.0,1318,1.0,4,10,32,15,0.0,877,1,1,0,0,0,0,0,1,1,1,0
1.0,2.0,3.0,1.0,2.0,5.0,2.0,240,2.0,2851,1.0,7,17,8,7,1.0,2901,0,1,0,0,1,0,1,0,1,0,0
1.0,3.0,1.0,3.0,2.0,3.0,1.0,75,0.0,9486,3.0,3,21,3,20,1.0,3656,1,1,1,1,0,1,1,0,0,0,0
3.0,2.0,0.0,2.0,0.0,0.0,0.0,139,0.0,96,2.0,6,8,0,4,0.0,1393,0,1,1,1,0,1,1,0,1,0,0
2.0,3.0,2.0,3.0,0.0,0.0,2.0,79,1.0,25,0.0,3,9,31,11,0.0,1596,0,1,1,1,1,0,0,1,1,1,1
2.0,0.0,3.0,2.0,1.0,0.0,1.0,167,2.0,583,3.0,7,16,28,23,1.0,2923,0,1,0,0,1,0,1,0,0,0,1
0.0,1.0,2.0,3.0,2.0,4.0,0.0,181,1.0,5497,2.0,1,11,20,3,0.0,3308,0,1,1,1,0,1,0,0,1,0,0
2.0,2.0,1.0,0.0,0.0,0.0,1.0,248,1.0,10,3.0,6,11,7,13,1.0,1511,1,1,0,0,0,0,1,0,1,0,0
0.0,3.0,0.0,2.0,2.0,1.0,2.0,86,1.0,9629,2.0,2,23,12,4,0.0,1103,1,1,0,0,0,1,0,1,0,0,0
1.0,0.0,1.0,1.0,2.0,2.0,1.0,201,3.0,9072,0.0,6,20,1,19,2.0,3877,0,1,0,0,1,1,1,1,1,0,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,131,2.0,89,0.0,2,17,14,16,0.0,1242,0,1,0,0,1,0,0,1,1,0,0
3.0,3.0,2.0,2.0,2.0,5.0,1.0,127,0.0,9318,1.0,7,5,12,24,0.0,4617,0,1,1,1,1,1,0,0,0,0,1
1.0,1.0,0.0,2.0,1.0,0.0,1.0,124,1.0,963,3.0,7,21,37,6,0.0,2096,0,1,1,1,0,0,0,1,1,1,1
2.0,3.0,1.0,2.0,2.0,1.0,0.0,168,1.0,1308,3.0,3,8,31,9,0.0,1737,0,1,1,1,1,1,1,1,1,1,0
0.0,1.0,3.0,0.0,0.0,0.0,2.0,108,2.0,28,3.0,1,8,45,17,0.0,1433,1,1,0,0,1,0,0,1,0,1,0
3.0,3.0,2.0,0.0,0.0,0.0,2.0,150,2.0,3,3.0,6,20,1,4,2.0,2175,1,1,1,1,1,1,1,1,0,0,1
1.0,0.0,1.0,1.0,1.0,0.0,0.0,63,3.0,1962,0.0,7,12,38,7,1.0,2838,0,1,0,0,1,1,1,1,0,0,0
0.0,3.0,2.0,0.0,2.0,3.0,0.0,235,3.0,1020,3.0,7,23,1,21,1.0,2994,0,1,0,0,1,1,0,1,1,0,0
2.0,3.0,3.0,2.0,0.0,0.0,0.0,252,0.0,71,0.0,4,23,34,9,1.0,1384,1,1,1,1,0,0,0,0,0,1,1
0.0,1.0,2.0,3.0,2.0,1.0,1.0,223,0.0,7107,3.0,4,9,43,20,0.0,1687,1,1,0,0,0,1,1,0,0,1,1
2.0,0.0,3.0,0.0,1.0,0.0,0.0,167,2.0,911,2.0,2,16,48,16,1.0,1874,1,1,1,1,0,0,0,0,0,1,1
1.0,0.0,0.0,2.0,1.0,0.0,0.0,152,1.0,1488,1.0,3,24,27,11,1.0,1444,0,1,1,1,1,1,1,0,0,1,1
1.0,2.0,3.0,2.0,0.0,0.0,0.0,133,1.0,44,2.0,1,10,39,15,0.0,1411,1,1,0,0,1,1,1,1,0,0,0
0.0,0.0,1.0,2.0,2.0,2.0,2.0,167,1.0,7375,2.0,4,22,10,23,1.0,2545,0,1,1,1,1,1,0,1,1,0,1
3.0,1.0,2.0,1.0,1.0,0.0,0.0,64,1.0,842,1.0,3,14,34,24,2.0,1621,1,1,1,1,0,1,0,1,0,1,0
1.0,0.0,0.0,1.0,1.0,0.0,2.0,216,2.0,1656,0.0,6,19,36,21,2.0,1851,1,1,1,1,0,0,0,0,1,1,0
1.0,1.0,0.0,3.0,1.0,0.0,0.0,91,0.0,1686,2.0,4,11,25,7,0.0,1383,1,1,1,1,1,1,1,1,1,0,0
2.0,0.0,1.0,2.0,0.0,0.0,2.0,235,1.0,69,2.0,1,3,36,5,1.0,1633,0,1,1,1,1,1,0,0,0,1,1
1.0,0.0,2.0,3.0,1.0,0.0,2.0,251,3.0,737,2.0,3,10,30,20,2.0,2694,1,1,0,0,1,0,1,1,0,0,1
2.0,0.0,2.0,0.0,2.0,3.0,1.0,131,3.0,6260,3.0,5,8,17,8,2.0,4009,1,1,0,0,1,1,0,0,0,0,0
0.0,2.0,1.0,2.0,2.0,3.0,2.0,173,1.0,3271,3.0,6,18,11,18,1.0,2696,0,1,0,0,1,0,0,0,1,1,0
2.0,0.0,1.0,2.0,2.0,5.0,1.0,131,2.0,8754,2.0,6,22,3,17,2.0,3959,1,1,1,1,1,0,1,1,0,1,0
3.0,1.0,1.0,2.0,0.0,0.0,2.0,184,2.0,15,3.0,2,5,3,24,1.0,2404,0,1,0,0,1,0,1,0,0,0,0
3.0,1.0,2.0,2.0,2.0,4.0,1.0,283,0.0,8731,2.0,3,24,38,19,0.0,5346,1,1,0,0,1,1,0,0,1,0,1
1.0,1.0,3.0,3.0,1.0,0.0,0.0,276,2.0,1572,2.0,2,14,42,9,0.0,2059,1,1,0,0,0,0,0,0,1,0,0
0.0,1.0,3.0,1.0,1.0,0.0,0.0,115,2.0,1004,0.0,1,10,27,0,1.0,1373,0,1,1,1,1,0,1,1,1,1,0
2.0,3.0,1.0,3.0,2.0,2.0,0.0,228,3.0,9936,0.0,1,5,40,3,1.0,4914,0,1,1,1,0,0,0,0,0,0,0
3.0,1.0,0.0,2.0,0.0,0.0,0.0,97,1.0,87,1.0,4,19,41,3,1.0,1526,0,1,1,1,0,1,1,1,1,1,1
2.0,3.0,3.0,3.0,0.0,0.0,1.0,60,1.0,10,1.0,5,2,9,9,0.0,1615,0,1,0,0,0,0,0,1,0,0,1
0.0,1.0,1.0,2.0,0.0,0.0,1.0,109,1.0,8,3.0,1,12,17,7,2.0,1107,1,1,1,1,1,1,0,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,2.0,254,0.0,73,0.0,7,16,4,20,2.0,925,0,1,1,1,1,0,0,1,1,0,0
3.0,2.0,0.0,3.0,1.0,0.0,0.0,104,2.0,643,2.0,3,18,2,20,1.0,2548,0,1,0,0,0,1,0,0,0,0,1
1.0,2.0,2.0,0.0,1.0,0.0,1.0,83,2.0,343,1.0,6,8,33,18,2.0,1986,0,1,0,0,1,0,1,1,1,0,0
0.0,3.0,0.0,0.0,0.0,0.0,2.0,162,2.0,60,1.0,4,4,22,19,1.0,1448,1,1,0,0,1,0,1,0,1,1,1
0.0,1.0,2.0,0.0,0.0,0.0,1.0,181,3.0,16,0.0,3,6,39,0,0.0,1936,1,1,1,1,1,1,1,1,1,0,0
3.0,2.0,2.0,0.0,2.0,3.0,0.0,92,3.0,9686,3.0,6,9,46,14,0.0,6738,0,1,0,0,1,1,0,1,1,0,0
2.0,0.0,2.0,1.0,2.0,1.0,2.0,125,2.0,5674,0.0,3,4,21,17,2.0,1809,1,1,0,0,0,1,1,1,0,0,0
3.0,1.0,1.0,0.0,1.0,0.0,0.0,150,0.0,1425,2.0,2,8,23,9,2.0,897,0,1,1,1,0,0,1,1,1,1,1
0.0,0.0,1.0,0.0,1.0,0.0,2.0,73,0.0,316,1.0,3,23,37,20,1.0,982,1,1,1,1,1,1,0,1,0,1,1
0.0,3.0,1.0,1.0,2.0,3.0,2.0,186,0.0,3881,1.0,4,23,34,15,1.0,2166,1,1,1,1,0,0,1,0,0,1,0
2.0,1.0,2.0,3.0,2.0,3.0,1.0,273,1.0,1019,3.0,1,6,37,24,1.0,1921,1,1,0,0,0,0,0,0,1,0,0
1.0,3.0,1.0,3.0,2.0,2.0,1.0,74,2.0,2825,2.0,6,20,10,11,1.0,2180,1,1,0,0,1,0,0,0,0,1,1
1.0,3.0,2.0,1.0,0.0,0.0,1.0,290,1.0,87,0.0,1,22,25,21,0.0,1468,0,1,0,0,1,0,0,1,0,1,1
1.0,2.0,2.0,0.0,0.0,0.0,2.0,117,1.0,56,2.0,7,2,20,24,2.0,1793,0,1,0,0,0,0,0,0,0,1,1
2.0,2.0,1.0,0.0,1.0,0.0,0.0,136,1.0,1427,0.0,4,15,20,15,1.0,1277,0,1,1,1,0,1,0,0,1,0,1
3.0,0.0,3.0,1.0,2.0,3.0,2.0,289,2.0,5380,0.0,5,8,14,24,0.0,4255,0,1,1,1,0,1,1,0,0,0,1
1.0,2.0,1.0,3.0,1.0,0.0,0.0,291,2.0,880,0.0,3,13,39,17,2.0,2352,0,1,0,0,0,0,1,0,1,1,0
0.0,3.0,2.0,0.0,1.0,0.0,1.0,175,2.0,1488,0.0,3,9,25,5,0.0,1592,0,1,0,0,1,0,0,0,0,1,0
2.0,3.0,3.0,3.0,0.0,0.0,1.0,193,3.0,55,2.0,7,14,34,14,1.0,3657,1,1,1,1,0,1,0,1,0,0,0
0.0,3.0,3.0,1.0,0.0,0.0,0.0,288,3.0,37,3.0,2,0,46,6,0.0,2693,0,1,1,1,0,1,0,1,1,1,1
0.0,3.0,1.0,1.0,0.0,0.0,0.0,248,3.0,7,2.0,2,19,47,16,1.0,2558,1,1,0,0,0,0,0,1,0,0,0
0.0,1.0,3.0,2.0,2.0,3.0,2.0,272,3.0,9664,0.0,2,15,22,23,0.0,4497,1,1,1,1,1,1,0,1,1,1,0
3.0,3.0,3.0,1.0,0.0,0.0,2.0,239,0.0,50,3.0,1,23,37,20,0.0,2241,0,1,1,1,1,1,1,0,1,0,1
0.0,3.0,1.0,0.0,2.0,3.0,0.0,92,1.0,1363,3.0,6,23,7,1,2.0,1434,1,1,1,1,0,0,1,1,1,0,0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,298,1.0,1664,2.0,1,4,35,7,0.0,1101,1,1,0,0,1,0,0,0,0,1,0
2.0,0.0,0.0,3.0,1.0,0.0,0.0,95,1.0,1110,1.0,4,9,49,10,2.0,1816,1,1,1,1,0,0,1,0,0,1,1
1.0,1.0,3.0,3.0,2.0,3.0,2.0,176,0.0,7243,2.0,5,17,7,10,0.0,3575,0,1,1,1,1,1,0,0,0,1,1
0.0,0.0,3.0,1.0,1.0,0.0,2.0,200,2.0,337,1.0,2,21,7,6,2.0,1499,1,1,1,1,0,1,1,0,1,0,0
2.0,0.0,1.0,0.0,0.0,0.0,1.0,65,2.0,88,1.0,5,23,44,16,1.0,1703,1,1,0,0,1,1,0,1,1,1,0
3.0,2.0,0.0,1.0,2.0,4.0,2.0,180,3.0,8977,2.0,1,12,19,1,0.0,5667,1,1,1,1,0,0,0,1,0,1,0
2.0,2.0,0.0,0.0,0.0,0.0,1.0,131,1.0,64,2.0,7,20,29,21,0.0,1884,0,1,0,0,0,1,0,0,1,0,0
3.0,1.0,2.0,2.0,0.0,0.0,2.0,69,3.0,50,3.0,3,21,22,22,2.0,3060,1,1,0,0,1,0,1,0,0,0,1
1.0,2.0,2.0,0.0,0.0,0.0,1.0,199,3.0,95,2.0,2,15,26,9,2.0,2009,1,1,0,0,0,0,0,1,1,0,0
3.0,0.0,2.0,2.0,2.0,2.0,0.0,119,3.0,4842,0.0,7,10,41,6,1.0,3299,1,1,1,1,0,1,1,0,1,1,1
0.0,1.0,3.0,0.0,0.0,0.0,1.0,155,2.0,60,3.0,6,5,32,22,1.0,2277,0,1,1,1,0,1,1,0,1,1,0
2.0,3.0,0.0,1.0,1.0,0.0,2.0,117,3.0,1436,2.0,2,9,34,5,2.0,3295,0,1,0,0,1,0,0,0,0,0,0
2.0,0.0,3.0,1.0,2.0,4.0,0.0,59,2.0,7300,0.0,3,13,38,6,2.0,4584,1,1,1,1,0,1,0,0,1,0,0
3.0,2.0,3.0,2.0,0.0,0.0,0.0,146,2.0,18,3.0,5,22,1,17,1.0,2384,0,1,1,1,1,1,0,1,0,1,1
3.0,3.0,3.0,0.0,1.0,0.0,0.0,222,0.0,1153,2.0,1,7,14,10,1.0,876,1,1,1,1,1,1,0,1,1,0,1
3.0,2.0,3.0,2.0,2.0,5.0,0.0,198,3.0,1335,3.0,3,14,39,16,2.0,4063,0,1,0,0,1,0,1,0,1,0,0
0.0,2.0,1.0,1.0,0.0,0.0,1.0,206,0.0,65,2.0,2,11,12,5,2.0,1164,0,1,0,0,0,1,1,0,0,0,1
3.0,0.0,0.0,1.0,1.0,0.0,0.0,227,0.0,1783,3.0,7,24,36,18,1.0,2129,1,1,0,0,0,1,0,1,1,0,0
0.0,0.0,1.0,2.0,0.0,0.0,0.0,142,3.0,31,1.0,6,11,31,6,0.0,2193,1,1,0,0,1,0,0,0,0,0,0
0.0,1.0,1.0,2.0,1.0,0.0,0.0,188,2.0,309,1.0,7,6,20,24,2.0,1801,1,1,0,0,1,0,1,0,1,0,0
3.0,3.0,0.0,1.0,1.0,0.0,1.0,215,3.0,1894,2.0,4,16,33,16,2.0,3404,1,1,0,0,1,0,0,0,0,0,0
1.0,0.0,2.0,3.0,2.0,2.0,2.0,169,1.0,8111,1.0,6,15,6,13,2.0,2347,1,1,1,1,1,0,1,1,1,1,1
1.0,1.0,0.0,2.0,2.0,2.0,2.0,145,3.0,3825,0.0,3,16,34,9,2.0,2864,1,1,1,1,0,0,0,0,1,0,1
2.0,2.0,3.0,1.0,1.0,0.0,2.0,235,0.0,1424,2.0,3,7,2,8,1.0,1302,1,1,1,1,0,0,0,0,0,0,1
1.0,3.0,1.0,1.0,2.0,2.0,2.0,235,3.0,4685,3.0,2,3,34,18,2.0,3370,1,1,1,1,0,1,1,1,1,1,1
0.0,1.0,1.0,3.0,1.0,0.0,1.0,198,0.0,446,2.0,4,13,44,14,1.0,2057,0,1,0,0,1,0,0,0,0,0,0
2.0,1.0,3.0,0.0,2.0,2.0,2.0,131,3.0,6808,3.0,7,14,3,2,0.0,3549,1,1,1,1,1,1,0,0,1,0,1
1.0,3.0,1.0,2.0,2.0,3.0,2.0,158,2.0,6469,2.0,3,5,21,18,0.0,3792,0,1,1,1,0,1,1,1,1,0,1
0.0,0.0,3.0,3.0,1.0,0.0,2.0,291,3.0,1735,3.0,6,15,22,1,1.0,2897,1,1,1,1,1,0,1,1,0,1,0
0.0,3.0,2.0,0.0,1.0,0.0,2.0,65,0.0,93,1.0,7,16,2,3,2.0,961,0,1,1,1,1,1,0,0,1,0,1
0.0,1.0,1.0,0.0,0.0,0.0,2.0,73,1.0,15,1.0,1,5,27,17,2.0,1023,1,1,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,3.0,2.0,1.0,2.0,223,0.0,8848,1.0,6,10,47,2,2.0,2070,0,1,1,1,0,1,0,0,0,0,0
1.0,0.0,2.0,3.0,0.0,0.0,1.0,118,0.0,11,2.0,2,2,9,0,1.0,1059,0,1,0,0,1,1,1,0,0,1,0
